species	ERR2213660	ERR2213661	ERR2213662	ERR2213663	ERR2213664	ERR2213665	ERR2213666	ERR2213667	ERR2213668	ERR2213669	ERR2213670	ERR2213671	ERR2213672	ERR2213673	ERR2213674	ERR2213675	ERR2213676	ERR2213677	ERR2213678	ERR2213679	ERR2213680	ERR2213681	ERR2213682	ERR2213683	ERR2213684	ERR2213685	ERR2213686	ERR2213687	ERR2213688	ERR2213689	ERR2213690	ERR2213691	ERR2213692	ERR2213693	ERR2213694	ERR2213695	ERR2213696	ERR2213697	ERR2213698	ERR2213699	ERR2213700	ERR2213701	ERR2213702	ERR2213703	ERR2213704	ERR2213705	ERR2213706	ERR2213707	ERR2213708	ERR2213709	ERR2213710	ERR2213711	ERR2213712	ERR2213713	ERR2213714	ERR2213715	ERR2213716	ERR2213717	ERR2213718	ERR2213719	ERR2213720	ERR2213721	ERR2213722	ERR2213723	ERR2213724	ERR2213725	ERR2213726	ERR2213727	ERR2213728	ERR2213729	ERR2213730	ERR2213731	ERR2213732	ERR2213733	ERR2213734	ERR2213735	ERR2213736	ERR2213737	ERR2213738	ERR2213739	ERR2213740	ERR2213741	ERR2213742	ERR2213743	ERR2235210	ERR2235211	ERR2235212	ERR2235213	ERR2235214	ERR2235215	ERR2235216	ERR2235217	ERR2235218	ERR2235219	ERR2235220	ERR2235221	ERR2235222	ERR2235223	ERR2235224	ERR2235225	ERR2235226	ERR2235227	ERR2235228	ERR2235229	ERR2235230	ERR2235231	ERR2235232	ERR2235233	ERR2235234	ERR2235235	ERR2235236	ERR2235237	ERR2235238	ERR2235239	ERR2235240	ERR2235241	ERR2235242	ERR2235243	ERR2235244	ERR2235245	ERR2235246	ERR2235247	ERR2235248	ERR2235249	ERR2235250	ERR2235251	ERR2235252	ERR2235253	ERR2235254	ERR2235255	ERR2235256	ERR2235257	ERR2235258	ERR2235259	ERR2235260	ERR2235261	ERR2235262	ERR2235263	ERR2235264	ERR2235265	ERR2235266	ERR2235267	ERR2235268	ERR2235269	ERR2235270	ERR2235271	ERR2235272	ERR2235273	ERR2235274	ERR2235275	ERR2235276	ERR2235277	ERR2235278	ERR2235279	ERR2235280	ERR2235281	ERR2235282	ERR2235283	ERR2235284	ERR2235285	ERR2235286	ERR2235287	ERR2235288	ERR2235289	ERR2235290	ERR2235291	ERR2235292	ERR2235293	ERR2235294	ERR2235295	ERR2235296	ERR2235297	ERR2235298	ERR2235299	ERR2235300	ERR2235301	ERR2235302	ERR2235303	ERR2235304	ERR2235305	ERR2235306	ERR2235307	ERR2235308	ERR2235309	ERR2235310	ERR2235311	ERR2235312	ERR2235313	ERR2235314	ERR2235315	ERR2235316	ERR2235317	ERR2235318	ERR2235319	ERR2235320	ERR2235321	ERR2235322	ERR2235323	ERR2235324	ERR2235325	ERR2235326	ERR2235327	ERR2235328	ERR2235329	ERR2235330	ERR2235331	ERR2235332	ERR2235333	ERR2235334	ERR2235335	ERR2235336	ERR2235337	ERR2235338	ERR2235339	ERR2235340	ERR2235341	ERR2235342	ERR2235343	ERR2235344
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94064	0.22557	0.08863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00296	0.11014	0.18777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03226	0.20242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06131	0.11941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08624	0	0	0	0	0	0	0	0.00987	0	0.13002	0.03994	0.05536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55902	0	0	0	0	0	0	0	0	0	0	0.22128	0.32105	0.17609	0.03543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10101	0.01023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05176	0	0	0	0	0	0	0	0	0	0.1735	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	0.03273	1.67213	0.07361	0.03006	0.59815	0	0	0	0	0	0	0.60506	0	0.01894	0.10703	0	0	0	0	0	0	0	0.01146	0.07184	0.00538	0	0	0	0.01326	0.11105	0	0	0	0	0	0	0	0	0	0	0.04099	0.10583	0.01022	0.00128	0.11101	0	0	0	0	0	0	0	0.16971	0.05853	0	0	0.0548	0	0	0	0.15002	0	0	0	0	0.15045	0	0	0.08439	0.03538	0.0897	0.19368	0.00262	0	0	0.06121	0	0	0	0	0	0	0	0	0	0.05117	0.18133	2.09616	0.01052	0	0	0.0254	0	0	0	0	0.29437	0.57889	0	0	0.01967	0	0.00864	0	0.00291	0	0.02519	0.0538	0.02831	0.04828	0	0	0.22065	0	1.21131	0	0	0	0	0	0	0	0	0.0207	0.01941	0	0	0	0	0	0.01307	0	0	0	0	0	0	0	0	0	0.00867	0.00159	0	0	0	0	0	0	0.12215	0.05693	0.40526	0.06499	0	0	0	0	0	0	0	0	0.00548	0	0.00426	0.05648	0	0	0	0	0	0	0	0.00968	0	0	0.00934	0	0	0.1192	0	0	0	0	0	0.04693	0.02383	0.07367	0.02613	0	0	0.01148	0.00874	0	0.49036	0	0.20403	0	0	0	16.49356	0	0.0388	0	0	0	0.00754	0	0	0	0	0	0	0.05158	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0	0	0	0	0.3579	0	0.05335	0.41903	0.23614	1.97805	0.04372	0	0.33045	0.76105	0.12788	1.21213	0.64752	0.2635	0.1575	0.21049	0.04343	0.09399	0	0	0	2.92596	3.2112	2.85153	0	0	0.02249	0	0	0	0.00488	0.20594	0	0.0452	0.08576	0	0	5.49854	2.47019	2.25181	0	0.01469	0	0.36945	0.13083	0.20568	0	1.02074	0.10526	1.78191	0	0.05005	0.50459	0.98302	1.14786	0.09951	0.3644	0.25779	0	0	0	0	0.04675	1.49573	3.17361	0.27104	0.04633	0	1.1485	0	0	0.11457	1.28948	0.03687	0.0137	0.00343	0	0	0	0	0.00295	0.06086	0	0	1.59872	0	0	0	0	0.24963	0	2.31471	0	0.19444	0.04607	0	4.92026	0.56476	0.22554	0	0	0.05725	0	0	0	1.04914	0.03685	0.31453	0	0	0.05546	0.75724	0	0.09066	0.3096	0.50578	0.03575	0.01162	0	0	0	3.54464	1.34555	0.06078	0.15504	0.99818	0.10422	0.35414	0.0611	0.01919	0.34739	0.6652	1.22444	0	0	0	0	0	0.67673	5.59304	5.48949	0.42731	0.18466	0.33937	0.12827	0	0	0	0	0	0	0	0.18423	0.5864	0	0	0	1.54939	0.22327	0.14287	0	0	0	0	0	0	1.03579	0.16301	0.04607	0.11125	0	1.99126	2.02738	0.3498	0.61068	0.4662	0.02516	0.03903	0.02387	0.11648	0.00987	0.01485	0.0171	0.01574	0	0	0	0.08981	0.21146	0.45012	2.30383	0.09043	0	0.02066	0	0	0.05928	0.5536	0.0031	1.35481	0.41192	0.0586	0.11243	0.06701	0.02139	0.56167	0	1.32609	1.82113	0.41705	0.2194	0.04321	0.20575	0.00698	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	0	0	0	0	0	0	0	0.00408	0	0	0	0	0	0	0	0	0	0.0042	0.07037	0	0.54785	0	0	0	0	0	0	0	0	0.00968	0.0476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32048	0	0	0	0	0	0	0	0	0	0	0.0475	1.44576	0.1287	0.13207	0	0	0	0.01656	0.00641	0	0	0	0	0	0	0	0	0	0	0.16141	0	0.64484	0	0	0	0	0	0	0.00265	0	0	0	0	1.22989	0.05764	0	0	0	0	0	0	0	0.23736	0	0	0	0	0	0	0	0	0	0.33413	0	0	0.15688	0.04073	0.02723	0.01873	0	0	0	0	0	0.07378	0	0.02557	0	0	0	0	0	0	0.00256	0.01459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03494	0	0	0	0.66915	0.39431	0.01129	0.13395	0.00482	0	0	0	0	0	0	0	0	0	0	0	0	0.00058	0	0.24123	0	0	0	0	0	0	0	0	0.31538	0	0	0	0	0.08572	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum	0	0	0	0.19802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella|s__Gardnerella_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia|s__Parascardovia_denticolens	0	0	0	0	0.04442	0	0	0	0	0	0	0	0	0	0.09544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.01684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00944	0	0	0	0	0.01193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00342	0.01013	0	0	0	0	0	0.0399	0	0	0	0	0	0	0	0	0	0	0	0	0.02016	0	0.02044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01591	0	0	0	0	0	0	0	0.00885	0.00442	0	0	0	0	0	0	0	0	0.01119	0.02526	0	0	0	0.00988	0	0	0	0	0	0	0	0	0	0	0.01113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae	0	0.00447	0	0.0265	0	0.0063	0	0	0	0	0	0	0.00172	0	0.20029	0	0	0.00115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04081	0.03968	0.06847	0	0	0.01777	0	0	0	0	0	0	0	0	0	0.00711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	0.0198	0	0	0	0	0	0	0	0	0	0	0	0	0.01418	0	0	0	0	0	0.05542	0	0	0	0.14501	0.0024	0	0	0	0	0	0.0599	0.00634	0	0	0	0	0	0	0	0	0	0	0	0.12959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06431	0.09118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00566	0	0	0.00779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00373	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	0	0	0	0	0	0	0.03061	0.05183	0.11026	0.04674	0.05752	0	0	0.01127	0	0	0	0	0	0.00395	0	0.06317	0	0	0	0.03877	0.05402	0.17923	0	0	0	0	0	0	0.08908	0.07751	0.21191	0.07857	0.40381	0	0	0	0	0	0.06057	0	0	0.13621	0.14839	0.02767	0	0.11166	0.06675	0	0	0.13519	0.23324	0	0.27238	0	0	0	0	0.02017	0.00689	0.07642	0	0.03165	0	0.12914	0.01942	0.01527	0	0.00188	0	0.04444	0.00616	0.00777	0.01333	0.02976	0.03658	0.04348	0.07206	0.02434	0	0	0	0	0.00293	0	0	0	0	0	0	0	0.01751	0.01546	0.02459	0	0.10009	0.07462	0	0	0	0	0	0	0	0.01999	0.04182	0	0.01968	0	0	0	0	0.01499	0	0.00756	0	0	0.00102	0.00664	0.0231	0.08165	0	0.02921	0.02488	0	0.09045	0.02767	0.00868	0.01065	0.0553	0.02485	0.05012	0.05705	0.01963	0	0.00045	0.00598	0.08266	0.46875	0.21672	0.01137	0.00307	0.0161	0.05451	0	0	0	0.0186	0.02777	0	0	0.00049	0.00039	0.00238	0.01056	0.00334	0	0.0865	0.0378	0.00895	0.00492	0.00388	0.13992	0.03616	0.02701	0.07095	0.05736	0.05698	0.03964	0	0.20179	0.14497	0	0	0	0.00929	0.01909	0.03368	0.02283	0.06881	0	0	0	0	0.01155	0.05212	0	0.01036	0.00142	0	0.00952	0.00634	0	0	0.02698	0.05225	0.01646	0.01364	0.03879	0.004	0.02479	0	0	0.00112	0.01935	0.01877	0.03964	0.00984	0.0363	0	0	0.00252	0.01504	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_parvulum	0.0033	0.00679	0	0	0.00734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00538	0.00872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01633	0	0	0	0	0	0	0.0015	0	0	0.0007	0	0	0	0.00175	0.04661	0	0	0	0	0.00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02641	0	0	0	0	0.00793	0.00205	0	0	0.01654	0	0	0	0	0	0.01189	0	0	0.00521	0	0	0.00414	0	0.00759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00575	0	0	0	0	0	0	0	0	0.00121	0	0	0.00137	0	0	0	0	0.00076	0	0.00409	0.05503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239	0	0	0	0.01148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_rimae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	0	0	0	0	0.22338	0	0.06766	0.84472	0.33537	0.75156	0.29156	0	0.13037	0	0.72927	0	0	0.20174	0.41416	0.0466	0.18233	0	0	0	0	0	0	0	0.08995	0.00627	0.03715	0	0	0	0.15992	0.20719	0	0.55509	0.84092	0	0	0	0	0	0.15173	0.74618	0	0	0	0	1.11703	0.38533	0	0	0	0	0	0.17078	0.41384	0.80878	0.5645	0.52017	0	0	0	0.26616	0.1731	0.37787	0	0	0	0.01953	0	0.76144	0	0	1.09007	0.03751	0.08696	0.11572	0.12324	0	0	0	0.01434	1.69866	0	0	0	0	0	0	0	0.38516	0.70587	0	0	0.02776	0.07092	0	0.08917	0	0.73056	0.34091	0	0.28129	0	0	0	0.01647	0.01295	0	0.08199	0.07942	0	0.29597	0	0	0	0.02298	0.04737	0.16834	0.31965	0.58434	0.40938	0	0.04732	0.00968	0.06234	0	0.43416	0.11128	0.07771	0.00465	0.02415	0	0.0367	0	0	0.08308	0.10979	0.16018	0	0	0	0.41543	0.35675	0.75152	1.33018	0.98024	0.71795	0	0.22542	0.1254	0	0	0	0	0.03841	0.02161	0.03021	0	0	0	0.06332	0.11753	0.21718	0.39171	0.20763	0.04177	0	0.23794	0.14887	0.14209	0	0	0	3.33788	0.0632	0.1381	0	0	0	0.37074	0.33972	0.0536	0.08572	0	0	0	0.42655	0.26567	0.16785	0.46674	0.19532	0	0.62341	0.0352	0	0	0.01327	0.10929	0.02246	0	0.21803	0.27199	0.18158	0	0.02542	0	0.33669	0.61703	0.55599	0	0.32404	0.16172	0.37425	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51253	0	0	0	0.29818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01901	0	0	0	0.08878	0	0	0	0	0	0	0	0	0	0.2706	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_tanakaei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03008	0	0	0	0	0	0	0	0	0	0.05597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_unclassified	0	0	0	0	0.10595	0	0	0	0	0	0	0	0	0.21156	0	0	0	0	0	0	0	0	0.01335	0.04699	0.08719	0	0	0	0	0	0	0	0.01294	0.12208	0	0	0	0	0	0	0	0	0	0	0.01526	0	0	0	0.01117	0	0	0.08871	2.59666	0	0.63242	0	0.01903	0	0	0	0	0	0.00859	0.05043	0	0	0	0	0.01709	0	0.03249	0	0.00194	0	0	0.0503	0	0	0	0	0	0	0	0	0	4.73681	0.00466	0	0.02046	0	0.00179	0.01889	0	0	0	0.07477	0.06071	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00528	0.02325	0	0	0.09627	0	0	0	0.02303	0	0	0	0	0	0	0.05524	0	0	0	0	0	0	0	0	0	0.00555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64998	0	0	0	0	0.00461	0.0434	0	0	0	0.00166	0.01789	0.01159	0	0	0.01086	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1283	0	0	0	0.02025	0	0	0	0	0	0	0	0	0	0.06654	0	0	0	0.00265	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacteriaceae_noname|s__Coriobacteriaceae_bacterium_phI	0.0505	0.01117	0.02154	0	0.08121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00937	0	0	0	0	0	0	0	0	0	0	0.11247	0.50073	3.22496	0	0	0	0	0	0	0	0	0	0	0	0.07529	0	0.05242	0.02718	0.03719	0	0	1.22841	0.24551	0	0.19365	0.87285	0	0	0	0	0	0.43226	0	0	0	0	0.00261	0.16574	0.28298	0.14105	0	0	0	0	0.06406	0.07095	0	0	0	0.00382	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02118	0	0	0.01838	0.00048	0	0	0	0	0	0.30157	0.00411	0	0	0	0	0	0	0	0	0.01176	0	0	0.00465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03139	0.01302	0	0	0	0	0	0	0	0	0	0.04365	0.11155	0	0	0	0	0	0	0	0	0.0632	0.08224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28823	0.12851	0.44128	0	0	0	0.00995	0	0	0	0	0.03372	0.00598	0	0	0	0	0	0	0	0	0.00055	0	0	0	0	0.02205	0	0	0.00746	0	0	0	0	0	0	0.00288	0	0.00993	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Cryptobacterium|s__Cryptobacterium_curtum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
